id,label1,label2,label3,detail,text
1355882437105111043,0,0,0,NON,geçürdkkk setlerde 2-0 öndeyiz . cinconun hocası fatoş gibi aynı oda baktı fatoş gibi yaparsak çirkeflik işi götürrrüzzzz futbolda çakallık yapıyorsunuz ama burda yemiyor keşke voleybolada hakem yetiştirmek için çalışsaydınız cincon @fbvoleybol @fenerbahce 👏🇺🇦💛💙💪💪💪💪 https://t.co/7gs4hazfne
1355576036457664513,0,0,0,NON,@vencermose erol taktik bilmiyor amk hayvan gibi ballı
1350588637612748804,0,0,0,NON,dümdüz foto aq neyini favladiniz bu kadar
1356534482321481728,0,0,0,NON,"@yoongithebadboi amk ben de orta okulda çok zorbalık gördüm hiç arkadaşım yoktu lise sondayım ve eskide kaldı her şey şimdi çok güzel arkadaşlarım var, zorbalık gördün diye hayattan kopmana gerek yok senin bir kusurun yok çünkü"
1353661018271059973,0,0,0,NON,"@yenisafak yazık..!  hayatı dolo dolu yaşamış, ama boş, ahiret inancı yok benlik tavan gerçekten yazık..!!!"
1350057288279744515,0,0,0,NON,@bulent_arinc allah senin gibi siyasetçilerden korusun. sen kozmik odanın hesabını ver bu milletle helalleş sonra selçuk özdağa sahip çık
1356361247697022980,0,0,0,NON,"totoşlar için  gönderirisin 3-5 toma sağlam bir şekilde  gusül tazelerler  olur biter 
bir kez olsun  millet  ne  diyor ;
taban ne  diyor ;
ne istiyor  duyan varmi ⁉️
ben şahsen çok dirayetliyim  ama  herşeyden nefret ettirdiniz  milleti  öyle  kongrelerden ibaret değil gerçekler"
1374331414385147909,0,0,0,NON,@godj4ehyun nctzenreportu zorbalaysbilirsin mi saniosn cimen basli basina zorba aq
1374011687813197827,0,0,0,NON,@ygulsahh geçenlerde bulmamış mıydın aq
1354540499449892864,0,0,0,NON,"aq siyaseti nereye girse kurutuyor haksızlık düşmanına yapılınca insan oğlu ordaki adaletsizliğe ses çıkarmaz olmuş ama taki size dokunana kadar , en son yağlı güreş er meydanına siyaset soktular orasıda çürüdü geçmiş olsun bize"
1350618972056649728,0,0,0,NON,tahmini olarak bu leş uyku düzenim ne zaman normale döner acaba
1374826923185086469,0,0,0,NON,"@nevermindcnm efsunkâr
gül güzeli
balon
kar tanesi
nar çiçeği
kaju
şans bebeğim
snaplerin 
annecikleerr
ortalığın aq su için içiniz açılsın
zaten kırılmış bir kızım 
ya ne olacaağdı 
az bir miktarını saymış bulundum 💜"
1352945342552137730,0,0,0,NON,@comarsevmem senin o kadar kötü kalpli ve öğrenci ayrımı yapan bir öğretmen olduğunu düşünmüyorum..
1354412069144186880,0,0,0,NON,@hydra1022 @young4ever1306 allahım bazıları çok salak🥺
1357437604178853894,0,0,0,NON,@onemath_1_ @senakaryagar başımın üstünde yerin yok çık git burdan ahsha
1356005660920569856,0,0,0,NON,"mesela 2014 da bi gittim istanbuldan, 6 ay (!) sonra dondum, ben sok. yanlis ulkeyemi geldim acaba dedim, anasini satiyim her yer suriyeli. ki gitmeden de istiklalde calisiyorum, o zamanlar da nispeten yine faal bi gece hayati mevcuttu."
1356272222411886593,0,0,0,NON,@cagri_asr @danny42400676 @rtokgoz7 @yoltv allah senin de senin gibi düşünen herkesin belasını versin siz var ya insan bile olamazsınız.
1373065344689000450,0,0,0,NON,@iam_selinn @doktoribo33 @darkwebhaber skskksksksksksskks haykırdım aq
1372964245126676485,0,0,0,NON,@_hpdm_ burası özgür bir platform aq
1354921361723031552,0,0,0,NON,biri bi şey atıyor üstünde ne etiket ne tag ne bi şey var hande ruh hastası mı binlerce kişinin profilinde dolanıp milyonlarca tweeti okusun ama sen o tweete cevaben hande bunu kesin görür kerem görse sizden iğrenir yazarsan evet görme şansları olabilir beyinsizlik had safhada
1350065091761348608,0,0,0,NON,"@by_arasss @galatasaraysk kaçırmayın size yakışır bu totoşlar
🤣🤣🤣🤣🤣"
1351327383538831364,0,0,0,NON,@yarberfp bak hala anlamamış jdtnjdnfjddj ya knk ironi diyorum hani zaten gerçekleri biliyorum mal değilim. sanki yarenle berke evli 10 çocuk lu demişim gibi hfgjejfkfkwkt . biraz relax ya niye bu kadar kastın ki sen
1373720367253045248,0,0,0,NON,stev napiyon aq
1355608555194351616,0,0,0,NON,"i̇bo show da dansöz oynuyor, bülent serttaş bir kere bakmadı boyun fıtığı olacak adam bakmamak için. krala bak."
1356668905893351424,0,0,0,NON,@srkninci öyle beyinler defolup gitsin bu  ulkeden ! benim kutsalimi ayağının altina seren beyinlere ihtiyacım yok !
1356488439588392960,0,0,0,NON,"eyy benim her ne kadar her biri çok tatlış olsa da aralarından bir yerden çürük çıkmasından korktuğum mutuallarım, eğer herhangi bir şekilde malum durumda benim olduğum tarafta değilseniz siktirin gidin ve beni bloklayın 

han jisung neatness"
1372327804424101890,0,0,0,NON,@aykutcupolat11 ölücem aq sorulara şıklara bak jwndkwnzlqmsjwndkwkskw
1356674664542707717,0,0,0,NON,her fanboyum diyenin götünü kaldırırsanız böyle kandırılırsınız aq ne mal insanlar var şu sitede
1355591381482401808,0,0,0,NON,yazıklar olsun sizin gibi muhalefete
1353344482075410434,0,0,0,NON,@tele1comtr kodumun beyinsizleri iq nuz be ki adama kaf sokmaya çalışıyorsunuz ? alırsın cevabı kalırsın kakalak gibi
1374291704132554760,0,0,0,NON,@bianet_org hangi örgüt mayın koydu acaba aq
1353689687295217664,0,0,0,NON,@dulsude0 @dulcigdemm bana para pul lazım değil bana si̇ki̇s lazım sabaha aksama kadar bool bool sex lazi̇m
1373642462623842310,0,0,0,NON,30 dklik bir videoyu daha yeni bitirdim aq ya
1353405142339637249,0,0,0,NON,"yazıları akıntılı olduğu gibi keşke konuşmanı görüntülü yapamasaydın! ""bilım, teknuluji, nubel"" allah aşkına ne diyorsun sen? 
neyin peşindesin, #akparti'yi eleştirmek sana kaç beden büyük gelir bence! ezberlediğin kelimelerle çevrene gazel oku burda gülünç duruma düşme!"
1370478695182385156,0,0,0,NON,sikerim daha kaybedecek neyim kalmış ki
1350964535339974656,0,0,0,NON,@tutuelchavo kaç gündür ne kadar beklediğimizi vurguluyor sadece. her sikimi alıntılayıp linç operasyonu düzenlemek zorunda mısınız siz aq?
1354565754352492549,0,0,0,NON,@at_avrat_avci @sporx amsi konuştu
1349989666678824960,0,0,0,NON,arkadaslar bu bi̇ sorudu amk
1373733120256659458,0,0,0,NON,@daisybelikee i̇şi̇cem yapma artik şunu aq pkdnlwjbpqdniğğbksnkğabjpqüldnknğwibğeünoebjpenkü0owk
1349446731050721291,0,0,0,NON,"cumhurbaşkanımız @rterdogan:

""(kılıcdaroğlu) her seçimi kaybetmiş bu zatın, zerre kadar onuru, kendisine azıcık saygısı olsa kasetle geldiği o koltuktan haysiyetiyle çekip giderdi."" https://t.co/sv9qlsejcn"
1355183477545701388,0,0,0,NON,@vekilince yazıklar olsun size ve sizin gibi bölücülere akp nin ekmeğine yağ sürdünüz saraya kimlerin gittiği ortaya çıkıyor demek ki yalan değilmiş
1353798736003166210,0,0,0,NON,@itszeggy saçların kısa olduğu halde at kuyruğu yapma çabana mı yoksa sütyen gösterme çabana mı güleyim ? etkileyici sandığın pozla seksi olma çaban pardon kendini öyle görmen ? manitam yoldaki boka yakından bakar ama sana yine bakmaz ihtimali yok knk xd
1350239784304865280,0,0,0,NON,v*ganlar kadar boş bir topluluk daha yok
1353630556978892801,0,0,0,NON,"#halishocayaözgürlük bu din tüccarı yalancı zındık ve bunun gibileri serbest ama insanlara hakkı ve hakikati anlatan muvahhid tavetçiler ise tutuklu ateletiniz yerin dibine batsın

halisbayancuk davası https://t.co/v8ztrqxmr1"
1350160585112104962,0,0,0,NON,00a kadar siteye girersem amima koyun tamam mi
1356111916133978114,0,0,0,NON,#ogulcan ve #taylan birgün galatasaray taraftarının emre akbabaya yaptıgı gibi sizi kenara atarsa.. görücez sizi yıllardır dost oldugun biri sizin takımı secmedi diye takipten çıkarmak ayıp.. utanın dicem ama sen ekmeğini yediğin takımı satmış adamsın.
1356647991311032320,0,0,0,NON,@ayazwilshere yaa şuna kırmızı diyen zihniyet futboldan anlamıyordur net faul bile yok onyekuru kontrolünde ve ilk müdahale topa amk
1354100972897886209,0,0,0,NON,@herkesicinchp @kilicdarogluk siz kim dert çözmek kim aklı olmayan akılsızlar siz esnafın elinde olanlarıda alırsınız siz daha donunuzun ipini çzemezken esnafın derdini hangi akılla çözeceksiniz acaba türkiye’nin tek derdi var sizin gibi hainler başkada derdi yok vesselam......
1350076669596475396,0,0,0,NON,aşıya bu kadar hasta bir millet görmedim.
1375034589333295105,0,0,0,NON,vay aq. gerçekten diyecek bir şey bulamadım. ben de 7 çocuğun çamaşırını yıkayan ananeme üzülüyodum.
1354080590136537088,0,0,0,NON,artık hiçbir şeyi düzeltmeye çalışacak enayiliğim kalmadı. aa bozuluyo mu dur biraz da ben bozayım amına koyayım
1354185747247595522,0,0,0,NON,"yağmacı eşler, orospu çocukları, büyük boynuz korkaklar, queerler, sizin gibi uyuşturucu satıcıları, mutsuz domuz."
1357405176261464068,0,0,0,NON,ilaydanın o artan grafiği sizin götünüze girsin. gram faydanız yok kıza... güvenmediğinizi sürekli açıkça belli ediyorsunuz  #survivor2021
1372337543535075330,0,0,0,NON,amına koyacam yaa kırıcam şimdi telefonu siktimin keadı yine düşüşe geçti yine zarardayız aq
1351149636115955716,0,0,0,NON,@yunusem45310963 demek istediğim sana para kszandirmicak bi adami bu kadar ovme alti ustu bi topçu bi gün herkes süper lige gelir sen onu övün da o sana para kazandırmıyor anladın
1350895274508607491,0,0,0,NON,"estafurullah, ben ""futbol izleyenler boş adamdır"" demedim. haddime değil. bana düşmez.

futbol izlemek boş iştir, özellikle türkiye'de dedim. 

ancak dolu biri çıkıp, ""ben futbol izliyorum, bilerek, isteyerek. kafamı da böyle rahatlatıyorum"" derse bana bok yemek düşer."
1352953858801217536,0,0,0,NON,@mapppengineer ne kadar it kopuk hırsız namusuz.. varsa oraya yolladılar... avrupa yı temizlemek için 🤷‍♂️🤦‍♂️🤷‍♂️
1350594259804704770,0,0,0,NON,o kadar haklısın ki aq
1350893287817826309,0,0,0,NON,taylor ve lana düet yapsaydı dünyamız aq https://t.co/tcemmzrcdy
1351218188567109633,0,0,0,NON,lan ara sokagi yikmislar... uzun zamandir aldigim en boktan haber..
1348917819694587909,0,0,0,NON,@sahmat1923 @profdemirtas bip türklerin andaval yabancılar asıl bilgilerini çalarsa çalar. bu kadar kendi milletinin düşmanı olan bir topluluk görmedim sg neye geçiyorsan geç
1355257661625872384,0,0,0,NON,@imwithyoujk i̇ngilizcemin bok gibi olduğunu fark ettim 2 saattir semeden seym nasıl çıktı diye düşünüyorum kdkskslanksksn
1352965110835408896,0,0,0,NON,"@emrullahisler @rterdogan vatana , milletimize hayirli olsun 👏 sayin vekilim, 920 ögrt.neden bu kadar katisiniz? ilk defa devletimiz bizi anladi emegimizin karsiligini alacagiz derken, hatalarla dolu bi alim yaptiniz ve bir avuc magdur biraktiniz? ayni sartlari tasiyan bizleride alarak magdriyeti gidrnz."
1356935385843122176,0,0,0,NON,@boaziihukuk1 boş boş yazıyorsun. derdiniz ne okul ne rektör. derdiniz sizinle terorunize ortak insanlarda oluşmuş rektörluk. öyle bi türkiye yok artık. bölücü ler
1353292751970988032,0,0,0,NON,fazla düşünceli olmak: kendinizi b*k gibi hissetmenize neden olan hadise.
1356331537529241602,0,0,0,NON,"@itsfatibitch ben artık oy kaygısı olduğunu da düşünmüyorum,muhalefet falan fark etmiyor hepsinin lgbt diyince ödü kopuyor zira.ötekileştirip görmezden geldikleri açık açık destekliyorum diyemedikleri çocuklar 
onun hakkını yedirtmemişti zamanında.çok yazık çok.her kim sustuysa buna ortaktır"
1353059221261049857,0,0,0,NON,@halktvcomtr açık konuş sendr kılıçdaroğlu gibi yalanlarla konuşuyorsun
1374418666742181895,0,0,0,NON,"şöyle ezik ezik şeyler paylaşmayın artık aq. hayatı nasıl bu kadar sevebiliyorsunuzmuş, neden sevmesin? depresiflik, enerjisizlik, hayatsızlık iyi bir şey değil, anlayın artık şunu."
1374062445954752514,0,0,0,NON,videoda yokum aq
1349015502476226563,0,0,0,NON,mutluluğumu ne kadar gösteriyosam üzüntümüde o kadar gösteririm ben. üzüntüme sevinen varsa siktirsin 🌹
1372943584467517453,0,0,0,NON,yemin ettim kaç kez #kaneko yavrusu görünce yaz be yaz bee diye ama #agf si bir yandan çok bilmişlik bir yandan kendi ayağımıza sıktık aq🙈😂skcm hafızamın taa.
1372952941334777862,0,0,0,NON,@nocontextjk yalnız emre nasıl attı öyle aq
1355578775954710528,0,0,0,NON,@profdraleks sence zeminde mi problem? zemin sadece bize mi kotu bu kadar kör olmayin ya 2 pas yapamiyoz 2 pas rakip bize kendi oyununu kabul ettirebiliyor gerçekten akil alir gibi degil bir oyun planimiz yok bi felsefemiz yok yeteneksiz thiam yeteneksiz samatta vurdum duymaz valencia
1356612421918597127,0,0,0,NON,bu orospu çocuklarıyla başetmek için ivan bebek gibi dürüst adil hakemler lazım
1357005343482646528,0,0,0,NON,espiri falan yok bugün amınakoyiyim bugün kan var dehşet var
1351425230619766785,0,0,0,NON,"@hicetikdegill sen sıçacak yer arıyormuşsun bu da bahanen olmuş,tuvalet eğitimi şart"
1355506185999409153,0,0,0,NON,"bir çok ak partili vekil, i̇l i̇lçe başkanı ve gazeteci @hilal_kaplan bacıma baksın, cesaret ve adamlık nasıl olur öğrensin
ki; ekrana çıktıkları zaman mıy mıy yapmasınlar
çünkü karşımızdaki satilmişlarin anladığı tek dil, hilal kaplan’ın kullandığı dil!"
1349089698145251328,0,0,0,NON,galatasaray lobisinden korktuğunuz kadar allahtan korkmuyorsunuz sevgili hakemler :)
1355859635216003079,0,0,0,NON,"@ricccaky31 @prluvtaekook @hjo0ng cidden komiksiniz. ben de burada değerli zamanımı sizin gibi elindeki para ile her şeyi alabileceğini zanneden ama asla insanlığa parası yetemeyecek kişiler ile uğraşıyorum. sana, yediğin halde asla bir yararı dokunmayan etlerin ile cahil hayatlar dilerim.."
1356572809309388800,0,0,0,NON,toplumca saygılı ve düzenli yaşamak için mutlaka kurallara uyulmak zorundadır. benim manevi değerimi ahlaksızca sanat adı altında hiç etmek değersizleştirmek sizin özgürlüğünüz olamaz. sizin karın ağrınız başka. saygı duymuyorum. #asagibakmayacagiz #devletiminyanindayim
1354684146971455488,0,0,0,NON,@ferdibordomavi @megfootball cehalet ve koyun kaynıyor memleketımız saka gıbı ya
1351620803297751042,0,0,0,NON,@alikenanoglu anlıyorum incinmissin  soylu gibiler sizi daha çok incitecek.
1352957444025184256,0,0,0,NON,"@sporx ""hatırlatmak isterim"" bu kadar acizlik az görüldü"
1355859698071777280,0,0,0,NON,@h_emice_ @senkimsinya_rt z kuşagı ne demek ben bıraz anlayamadım kardeşim hep herkeze bır ısım tskmakmı lazım sarayda otura cumhurbaşkanı  sadece recep tayyıp erdogan dıye bahsedıyo onlar olsa sarayda oturmaycakmılar oturamadıklar ıcın bu kın bu nefret yaaaszıklar ooooolsuuuuun
1356526552989769730,0,0,0,NON,@eray61316145 @dimitripelka6 @emirakash @alaturkamavzer1 ulan senin gibi kitle olmaz olsun . daha küfür etmeden konuşmayı bilmiyorsun. müzik ve futbol holiganliğı yapan adam gelmiş bana ayar veriyor. ayrıca fanboysun bunda bir kararlasalim dinlemediğin adamı da bu kadar savunmazsın kxjdnxnjcnnxkkckc
1353256211127431169,0,0,0,NON,@dogalsosyolog çok görmemek  gerek chp seçmenin akıl seviyesi buna inanacak kadar
1351292850210791429,0,0,0,NON,umarım bunu görürsün ben bir malım mal olmasaydım bu kadar zorlamazdım.
1355904176405020674,0,0,0,NON,bok gibi taktikmiş
1349006004432887811,0,0,0,NON,kalkmak zorunda olduğum için ilk kez bu kadar mutsuzum sikeyim.
1353837888497188864,0,0,0,NON,bacak ağrım hala geçmedi arkadaşlar ve galiba sebebi 3 gün önce yaklaşık 5 dakika kadar bacak hareketi yapmış olmam... 90 model t*faş gibiyim tuttuğun yer elinde kalıyor
1351461712013250560,0,0,0,NON,eger biraz sosyal olsaydim buralardan bildirim tasardi ama ise bak ruh hastasi bi asosyalim
1355111009275555843,0,0,0,NON,@belirsizkonular ben de hayatım mükemmelken bok gibiymis gibi davraniyorum bazen
1357440401905442822,0,0,0,NON,"twitter zaten bidon ülkesinin kuruluşu değil miydi? sansür de uygular, başka da her şeyi yapar!"
1354766055554605056,0,0,0,NON,@s7nhypen abi ben seojunu da seviyorum ama jukyung mal keske jukyung siktir olup gitse ve suho ve seojun olsa cok mu sey istiyorum
1353014055502573570,0,0,0,NON,@berilkiizmaz gerçekten bu kadar gerizekalı bi cocuk olamaz o şerefsiz volkana da çekmemis belli yani her bölüm bi delirme geliyo izlerken
1349524131440680961,0,0,0,NON,"@bodur_bodur63k o kadar dindarlar, o kadar dindarlar ki, allah ın düşünmeyenin, akıl etmeyenin, aklını kullanmayan ın üzerine ""pislik"" yağdırma vaadinde habersizler."
1354413808689815553,0,0,0,NON,"@yarildigimsey mal! test yapılmadan mi girilecek yurtlara, her gün ateş ölçümü gibi tedbirler alınabilir"
1349103135701295107,0,0,0,NON,"@kzldere_1972 bu karikatüru paylaşan zihniyet din istirmarcisi ne kadar grup camiaya varsa onlarla işbirliği içindedir
bu din düşmanı yaklaşım insanlarda düşünmeden sorgulamadan dini kullananlara kucak açan bir refleks olarak karşılık buluyor 
yani iki iğrenç zihniyet biri birini besliyor."
1374480510697676806,0,0,0,NON,@kimtaeyungah herkes dedim aq ğewqllğepwq
1356530970669768704,0,0,0,NON,"@peraltas06 adanada gezi olaylarında sokakta ben de yürüyordum, haziran ayı şortumla arkadaşımın ailesiyle vs, yakınımızda başörtülü birini gören kadının teki senin burda işin yok cahil yobaz diye çemkirmeye başladı, biraz bağrıp döndü gitti bağıran çingeneye gidip sen neyi savunuyorsun ++"
1350940220724809729,0,0,0,NON,@zbymfc_ @delikad50245739 @adzorunluymus @birbsever @bmyfcrestoran @barismrtyagci @sboran5 ay g*tüm orası benim amk ben orda sabaha kadar yorum yapıyordum onlar kimmis
1349380996404277248,0,0,0,NON,@esatkovacgs @seyhantoktas @galasevgisi @ultraslan ahaha ne kadar cahil var mk sitesinde ya ulan oğuz altay dedigin adami zaten sebo reis  seçtiği icin genel koordinatörlük yapiyordu alpaslan dikmende dava arkadaşıydı tribündeki 2. 3. adamdi ama hic bir zaman tribünün lideri olmadi galatasaray tribünü hakkinda en ufak bilgin yok
1354393102014930944,0,0,0,NON,veganlar orospu çocuğudur. istediğiniz kadar ukalaca karşı argümanla gelin bu gerçek değişmeyecek
1352971114541150208,0,0,0,NON,@xiazzi // azmamak mümkün mü taş gibi hatunlarsınız???
1373680322756411397,0,0,0,NON,@kadrajmagazin i̇smail yk daha seksi dans ediyor aq
1355440297392664577,0,0,0,NON,@taek00kmydaddys @likea_sun @denizkarakis1 @tegavvur_ sizin gibi gerizekalı insanların boş mesajlarını görmek  istemediğimden sildim yoksa umurumda olmazdı. ülkenin kötü geleceğisiniz.
1356036887929094144,0,0,0,NON,@alvgclp saçların bok gibi olmuş
1350187971568427010,0,0,0,NON,"🎉 beyler azgınmisin sevgili tadında sohbet etmek ve sabaha kadar sevişmek için ücretsiz arayın❤️☎️

🤙🎉🤙🎉🤙🎉🤙🎉🤙🎉
numaram ☎️ 0023780009153 ☎️
🤙☎️🤙☎️🤙☎️🤙☎️🤙☎️

sikiş sakso ensest azgın öpüşme türk pornoizle porno türbanlı porno #türkifşa #ifșa https://t.co/j1g2pp7m39"
1354689285849542657,0,0,0,NON,@sensoyemre_ bi kalbimiz vardı anasını siktiler.. hayırlı cumalar
1352981428498276352,0,0,0,NON,bok gibi gün
1350464246556069893,0,0,0,NON,zannedilsin ama onu da siktir ettim artık ☺️
1354134888165896192,0,0,0,NON,bilin bakalım  sürekli yarı yolda bırakılıp  ama  yola sürekli çıkan mal kim
1351092764331618305,0,0,0,NON,şey oluyomuş babaanne ve balca bı boklar karıstırıp serkanı tehdit ediyomus serkan edayı terk ediyomus düğün günü sjjshdhsjdhdjshdjshdjdhsjdh sonra zaman atlaması serkan eda karsılasır eda basarılı serkan yıkık shjdshjdhsdhhdhhsh kıralık aşk izlemeye gidiyom ben
1354547937704091655,0,0,0,NON,aga cip falan takicaklarsa gelsinler bana taksinlar artik da hayatımda bi farklilik olsun sikim boyle yasantiyi
1352740437203816449,0,0,0,NON,sizin kadar samimiyetsiz insan görmedim net
1354551881222262784,0,0,0,NON,roman havası ile başlayan gece ibrahim erkala düştü ben iyi değilim şişeyi götüme sokucam şimdi
1350383292772737024,0,0,0,NON,level 12 ye gelene kadar soğurum aq https://t.co/3qyrpvhiiq
1374990355167379458,0,0,0,NON,olm bu si̇teye gi̇rmeden duramiyorum aq cocun telefonunu caldi̇m okuldan yaziyorum
1350460177812697088,0,0,0,NON,"@kizinsexgunlugu sınırları zorlayacak cesaretin ve kendine güvenin varsa,19 cm ve kalın seviyorsan özele açık numaram  0 552 706 48 48...ama korkaksan uzak dur...özele açık numaram 0 552 706 48 48...erkekler kötü söz duymak istemiyorsanız sakın aramayın..."
1356606447325446150,0,0,0,NON,@aselimkoroglu @birincimucahit dün bacısı için ağlıyor şu bu adamı.v bakan vs yaptikkk savruldugu yere bak....brbecann
1374984533985136640,0,0,0,NON,@yangiinn evet aq
1350502158026862592,0,0,0,NON,@berkay_eycan yapma amk gitti o kadar neyse şampiyonluğa kadar devam mı sessizlik
1353730938593812480,0,0,0,NON,arnold'un suratı bebek gibi saçları sarı ve kıvır kıvır hayatımda daha sevimli çok az insan gördüm ama bu beynini siktiğim hâlâ suratına ıy diyor toplaşın linçleyin ya
1375056476398628864,0,0,0,NON,@carlmedjani ajhajshjshs hayalimiz bile vasat aq dedim bunlar fazlasını alamaz
1353341603939807232,0,0,0,NON,@picadambaattin yalana bak yalana başka yalan bulamadılar tabi :) sizler ancak medyanın istediği kukla gibi oynattıkları insanları inandırabilirsiniz biz anadolu bebesi yer miyiz yemeyiz ;)
1354019649080487937,0,0,0,NON,bu çocuğa biri am falan mı taktırdı? niye amı varmış gibi tivitler atıyor sürekli
1356280438055194633,0,0,0,NON,@mimozdemiryemre i̇nsanlar alay edilmek için sıraya girmişler firavun ne yapsın.
1354184765474267136,0,0,0,NON,"@bysahip_571 bizler tanklara çaput tıkayıp uçaklara leviye atarken #hdpuşağıchp liler gibi korkudan evlere sığınan olmadık hiç bir zamanda olmayacağız.
bu topraklar kolay kazanılmadı yedirmeyiz
@rte_teskilt @salihnarintr @ahmet_sazeli @yusuf145305_79"
1350511262254444545,0,0,0,NON,"atıyorlar garip gelebilir ama gerçekten gülüyorlar şaka gibi ""allah affetsin çok güldüm"" diyorlar. gerizekalısınız harbi"
1354541999500783616,0,0,0,NON,@pusholder bizde mal çok bill gates dedem görsen şaşarsın 😂😂
1374856856447946752,0,0,0,NON,@birbenhaksiz @bazenndiyorumki @ocb_ben @teslareisinizz1 @deepwebtiktok vay seni babana mujdeleyenin aq ben. say lan efsane milan kadrosunu
1349367375326556165,0,0,0,NON,of menslere bak lan bi anneyle bebeginin fotosunun sevilmesi sizi niye gerdi bu kadar tas kalpli gunes gormemis magaradan cikma yaratiklar sizi defolun
1371070044407537667,0,0,0,NON,@hardaimburada senin  yanında karını  sabaha kadar siķerim yeterki sen  işte
1372970084235350036,0,0,0,NON,gezegenimiz de çevre kirliliğinde insanlar kadar sorumlu çünkü içinde insanları barındırıyor demi aq
1355449684987416577,0,0,0,NON,"@celebimehmeta haaa bu arada seni başından beri pek bir iştiyakla takip ediyordum ,acele takipten çıktım benim gibi niceleri olduğuna da inanıyorum iktidarın değirmenine su tasiyanlarla gerçek chp lilerin işi olmaz .nokta @kilicdarogluk  @eczozgurozel"
1353280602003427331,0,0,0,NON,"@gkhnkhrman ne kadar oy aldıklarının hiç bir anlamı yok. bu parti olmasa da birilerine oy verirler.

ab-abd ne der diye devletimiz ve milletimizin çoğunluğu umursamaz.

batı yardakçılarına, emperyalizmin uşaklarının ne dediğine bakılmaksızın bu terör yuvalarının temizlenmesi gerekmektedir..!"
1354471310383054848,0,0,0,NON,allah din kitap gidip gidip bi amcik için 90 takla atmakta ne bilim
1354390984507973634,0,0,0,NON,"bence serkan hafızasını kaybettiğini belli etmeyecek hatırlıyo gibi yapıp selini sevdiğini söyleyecek, selin söylettecek yoksa bu kız geri getirmezdi çocuğu, herkesin anlatacağını bilirdi amk karisi"
1352749128783175680,0,0,0,NON,@orknogzhn sende ki beyni kuşa taksan ters uçar! senin gibi mallar yüzünden böyle bu ülke! mal
1353629198129242117,0,0,0,NON,@gazetesozcu bir sen eksiktin. tamam oldu artık. bölünün bölünebildiğiniz kadar. hırsızın ekmeğine yağ sürmekte üstünüze yok. kime hizmet ettiğiniz belli değil.
1353088129914318854,0,0,0,NON,@ceylano1907 @brightosayii @bright_097 ya bilmiyordum gerçek hesabını takipçi kazmaya çalışan moloz grupları çıkıp fake hesap yapıyorlar bende takip etmiyorum zaten arada 6s ye çakmak için yazıyorum o kadar 😂
1354153287658987522,0,0,0,NON,@zynpxxxxx knk boşver ya biz alnaz'ımıza bakalım onlar gibi olmayalım bi farkımız olsun onlardan
1356298400371789827,0,0,0,NON,"@tgycan1905 @salcareyiz forvetsizmi lan senin futbol bilgini belleyim olm forvetlere bak bizdeki samatta , cisse,mame thiam, daha ne istiyon sizdeki kim sakatcao , belhanda oda zaten yakında gider ,birde işte çok uğraşırsanız aytaç kara oda zaten sucuk gibi"
1354692220109135872,0,0,0,NON,@iamopheliax zerre borcumuz yoktu ülke harikaydi. şimdi berbat. gçen b*kumu yedim. çok açız.
1354457555033010180,0,0,0,NON,@sarpqaya @sporx bunu sana yazıyorsam bot değilim ama sen ve senin gibiler yani trabzonlu 8taşlı cinconlsr tam bir g..
1354209868597653507,0,0,0,NON,@umut_sar27 aç tavuk kendini darı ambarında sanarmış. bazıları 50 bin lotçuğuyla balina olduğunu düşünür böyle :) k.bakma ama sen kademeyi gram bile kıpırdatamazsın.
1353817482755264514,0,0,0,NON,"@sevaljr bütün filmleri cuaron yapsaydı belki bir yere kadar dayanabilirdim bu sikik evrene, 10 yaşında çocuk düşürmeye çalışıyorlar hala. ""hogwarts: legacy"" dışında beklediğim bir şey yok, ona da sıçıp batırabilirler ama."
1354728521957044225,0,0,0,NON,@picvsco bok gibi hayal afedersiniz
1350542770902085633,0,0,0,NON,@yukselodabasi canin anadolu çesitli bicimde insanlar barindirirsin ama bu et-obur hangi ininden çiktiysa geri çevir çünkü birazdan birśeylerini gösterebilir utanmadan!!!!!
1357455291021934596,0,0,0,NON,bünyamin gezer beşiktaşlıların tepkisi var deyince tırstı yorumları değişti bizde salak gibi sizi izliyoruz. yazıklar olsun size #trtsporteknikanaliz
1353989878699204609,0,0,0,NON,@ozlemgurses bir ahlak fukarasının uydurma bir şey paylaşması ve gerçekmiş gibi bunu sizin paylaşmanız seviye olarak kapışır. bir mağduriyet varsa gidin mahkemeye verin  ahlaksızlığa ortak olmayın .
1373367793912012800,0,0,0,NON,@merthsavage ele oldu da aq
1356203432919658503,0,0,0,NON,@turgaydemirr senin umuda nerden bakiyonnn hemsoo???git fb tataftarina sor bakayimm irfan bu kadar para edermii diyee??? gs yonetimiii en iyiisini yapdii bu kadar para etmez!!!kendindee biliyonn bunuu ama isde göt bas oynadigii icin normal normal
1357367336798404613,0,0,0,NON,senin gibi insanlarin shiplerine saygi duymayan koyluler var
1356666111346040832,0,0,0,NON,la cidden ben bunların ciğerini bilirim bunlardan bir cacık olmaz olmaz olmaz ama bunların güzel konuşmalarına da inanmayın çünkü bunlar kendilerinin yönetmediği oluşuma karanlık yobaz çağ dışı diyenler bu sebepten dolayı bunlara yaranmak için asla çabaya girmeyin.
