id,label1,label2,label3,detail,text
1351432996369399808,1,1,1,PROF,10'da sınav mı olur amk 10:00 10 ya 10 bu dönem harç almaya kalkarsanız valla kırılırım incinirim..
1353486994878328832,1,1,1,PROF,allah belanı versin ama cidden ya
1355626271418568704,0,1,1,PROF,hatta yabancı yorumcular da yorumlasın... sizin gibi şaklabanlardan başka türlü kurtulamayız.
1352742330596532224,0,0,0,NON,kendinizi nasıl bu kadar kaptırabiliyosunuz siz olmayı çok istiyorum
1372999305188016134,1,1,1,PROF,efes kazan şu maçı aq kırk yılın başı işimiz düşüyor
1355156816502648837,1,1,1,PROF,@hayatisikilmis ya tamam sünneti kutlayan bir toplum için gayet normal kadının da reglden utanmaması da her ikisi de birbirinden saçma biri cinsel organı keisliyor diye kutlama yapıyor diğeri adet kanını sergiliyor bok gibi ikisi de
1349010811675672579,1,1,1,PROF,'kahpesiniz' diyeceklerim bu kadar cano
1350780500839956481,1,1,1,PROF,"gerçekten yan rölünden kapıcısına kadar özenilen dizi gördüm de, başrölüne sıçıp yan rölüne bu kadar özenen bir yapım görmedim ben hayatımdaa. ebru'nun buna ses cikarmaması ilayin bunla gurur duyması da cabası tabi https://t.co/3szybdzwtn"
1354351643240894464,1,1,1,PROF,@gokhankaplan20 ya kardeş dediyse dedi ⚽️bizden gidip yediği ekmeğe ihanet eden kimler olmadı ⚽️parasını ver oynat bizi çıkarsın ne bok yerse ysin⚽️çok karışıyoz sahaya çok 😡26 yıl ya bir kaç nesil super liğ görmedi 😡ads e adana destek old ama  hırsız yöneticilere @burhan_bayar @muratsancakmt
1354082580216356869,1,1,1,PROF,@hacerabal sen beni boşalt bende seni boşaltalım tatlım
1352984527539490816,0,0,0,X,@sinemlryq ekmege mi bastin kizin çarpılmış gibi mi taşıdın nabtin lan o fincana
1354829231788679172,1,1,1,PROF,arkadaşlarımla çok uzun bir aradan sonra buluştum ve fotoğraf çekinmeyi unuttuk... şaka gibi amk
1350050499777753089,1,1,1,OTH,@fenerbahce adaleti öğreteceğiz bu çakma eziklere
1353459690307530754,0,1,1,IND,@ersoydede rahmetli kemal sunalda solcuydu ama hiçbir zaman senin gibi siyaset yapmadı çünkü o sanatçıydı sen soytarısın
1354798607707213827,1,1,1,PROF,bi daha nefisyemektarifleri midir nedir ordan tarif bakıp bi şey yapanı sksibler alman pastası diye bi şey deneyim dedim o kadar kötü oldu ki̇... ben 1 yildir baya kek konusunds uzmanlaştim yaptiğim en kötü kekti̇ aq kardeşi̇m dalga geçi̇p duruyo😭😭😭😭😭
1356714588125945857,0,0,0,X,@sgobyes @budirenisi @solcugazete kişi kendi yediğinden ikram edermiş. teşekkür ederim. sen otlandığın yeri bana göstermene gerek yok. otlanmana devam et.
1354112303864684552,1,1,1,IND,@erkinsahinoz selçuk geçer denen soytarı dolar düşünce şimdi de kıtlık çıkacak gibi masallar anlatmaya başlamış. bu herif tık alıp reklam parası kazanmak için farelere kaval çalan ve onları kandırarak sırtlarından para kazanan bir şopar. yalan satarak hayatını kazanıyor.
1354138243852328962,0,1,1,IND,"@forzasenbenyok boyleleri de trt gibi bir kanalda futboldan,futbolcudan anliyoruz diye yorumcu oluyor ve gecimini sagliyor.müneccimlik yapsin demiyorum ama en azindan bu kadar iddiali konusmasin.gerci bu adamin her yorumu boş,tek olayi bu degil ki."
1356269115749638147,1,1,1,PROF,"bu kalabalık bugün akparti bursa il kongresinde çekildi! 
şu virüs sizi bulmuyo ya onun virüs gibi anasını sikeyim ben. https://t.co/wosppnwvke"
1353399533468839936,1,1,1,PROF,nkoudu allah seni alsın yoksa ben gördüğüm yerde mahvedicem seni bıktım senin gibi ayaksızdan aq
1350160245495128065,1,1,1,PROF,maryakori siteye bokunu falan atan sorunlu bir çardı da diğerlerinin leşliğiyle yarışamaz
1356197320719818753,1,1,1,PROF,hayatımız mona lisa tablosu gibi gülüyozmu ağlıyozmu belli değil aq 🎭
1353058467125182465,1,1,1,PROF,@teopolitik @ozlemgurses gibi bi salağın salak bi haberi ile zeytin yağı gibi üste çıkmayın alaattin çakıcı devlet gorevlisimi çakarlı arabalarla orda burda cirit atıyor benim bildiğim yasalarda çakar kullanacaklar belli bu basibozukluga gel profesör salak bi gazetecinin heyecanlarına degil.
1352722209664606209,0,0,0,X,herkes o kadar her şeyi yapabilir ki feleğiniz şaşar
1351112759493144582,1,1,1,PROF,allahın ne kadar toxic ve vasıfsız zihinler var ya
1350499170688360449,1,1,1,PROF,@forzacimbomtr amk dinazoru. bu ne zaman sac degistirse s2i tutuyoruz
1373375623721279492,1,1,1,PROF,twitter şifremi bilmediğim için yapamıyorum şifre değiştirmeye çalıştığımda maile gönderiyor maili onaylamamışım daha önce kullanmadığım mail onun da şifresini bilmiyorum üstüne onun şifresini yenilerken en yakın çocukluk arkadaşımı soruyor onu da bilmiyom çıkmaza girdim aq kdmöf
1374795109905096709,1,1,1,PROF,@ohshitbresusak ne alaka aq bula bula bunu mu buldun akxbwkskwbdjwjx
1354488713036836865,0,0,0,NON,@osmankl66939157 @hausmunzur @cuneytalphan @hilalnesin çok nacizane gördüğün milletini he söylesem de bu o milletin tamamını teşkil etmez ve o milletin kötü olduğunun kanıtı değildir ve olamazda aklını değiştir bir klik grup yükleniyor türkler de türkler diye savunduğun şahsiyette bunlara dahil biri vesselam
1355606362605158401,0,1,1,PROF,taym öyle bir hal aldı ki bu iğrenç kişiliklerin twitlerini rt yapıp cevap veriyoruz sadece bundan sonsuza kadar kurtulamicaz gibi noooluyo
1374777806018711560,1,1,1,PROF,gole bak aq fizik kuralları altüst oldu
1356700537308278786,0,0,0,NON,hakemiyle tff başkanıyla hepsiyle lekeli bir lig içinde savaşıyoruz ! erkek gibi oynayan takımlar istiyoruz. koruma kollama tff #uefaturkishfootballcheckover
1353991146939297792,1,1,1,PROF,yağmur duası gibi transfer duasına mı çıkalım amk. bu taraftarı manyak ettiniz manyak... @sivassporkulubu
1372623485084827648,1,1,1,PROF,ali sonunda kadar haklı aq #ömrü
1352698794606014467,1,1,1,IND,"@arif_ilave allahu tealanın, meleklerinin insanların ve cinlerin lağneti senin gibi kötü insanların üzerine olsun"
1374735442822762499,1,1,1,PROF,@walls4inspire sadece 5 ay oldu ama 3 yıl önce gibi aq
1354769324939083778,0,0,0,X,"oğlum senin ayakların ıslak çorap kokuyor, maybach değil istersen königseg'e bin, sen siyasal islamcı bir maklubecisin istesen de karizman olamaz."
1374102403570622470,1,1,1,PROF,3 haftadır yamacın vartoluyu çözmesini bekliyorz aq çözde bizde öğrenelim #çukur
1354486338230382593,0,1,1,PROF,@furkandri10 yaa çok pissiniz bana söylenmemiş kdjdjdjf
1355500993853722627,1,1,1,GRP1,"@selamca24931451 @aslialpar @secillozdemir i̇.nelik gt. sktmek ise evet i.neyiz
ama dönek değiliz
hilal kaplan gibi cüneyt özdemir gibi ahmet hakan gibi  demet akalın gibi yalaka değiliz"
1353425387259375617,0,0,0,X,"#hakemlerbeşiktaşıüzmüyor  ali şansalan son 4 maçın 3 ünde neden bjk maçına veriliyor @tff_org  !  son iki maçta bjk ye hak etmediği puanları kazandırdığı için mi ? allah belanızı versin ! @fenerbahce fazlasıyla mesut olduk ama millet biz uyurken 6s,bjk ye puanları dağıtıyor !"
1350880310368612355,1,1,1,PROF,zorla çekip sarılıyo sanki amına koyim poyraz aleynayı ayşeyi kucaklarken kimse bişey demiyo ama kızlar sarılınca anasını sikiyosunuz allahın cezası yakışıklı erkek sevdalıları geberin
1353375437305606145,1,1,1,PROF,süper bi şarkı buldum bokunu çıkarana kadar dinlemezsem şerefsizim cok guzel bayıldım
1350072221629358081,0,0,0,X,"@vedatdemir_tr @devapartisi @gelecekpartitr @selcukozdag ya hocam elde malzeme hazır. baktılar gördüler çok tepki çekiyor ""fetö""nün üzerine ihale et gitsin! nasıl olsa bu zokayı yiyecek yığınlar çok. ""gelecek partisi"" bile yiyebilir bu zokayı. çünkü onun dilinde de varsa yoksa ""fetö"" var."
1355055112583081984,0,0,0,X,"sn.yılmaz özdil'in bugünkü yazısından bir kesit ve akepe soygun sisteminin yeni icadı ""makul yarar"".
rahmetli-büyük i̇smet i̇nönü'nün dediği gibi, ""başını iki elinin arasına alıp düşüneceksin"".
düşünebiliyorsan,anlayabiliyorsan ve vicdanın varsa, sessiz kalamazsın.🇹🇷
soygunu bitir! https://t.co/eg5xaofmrm"
1374704873279733760,1,1,1,PROF,kim numara yaymış aq
1350533143615451142,1,1,1,PROF,"gerçek sanatçılar, ne saraya,faşist diktatörlüğe&amp;sermayeye itaat eder, ne de onların uzantısı,tetikçisi&amp;'reklam teröristi' olan lağım tv'lerden birinin programına hiçbir 'muhalif fikir' ifade etmeden katılır.#iboshow,sabahat akkiraz,haluk levent,#dilekağacı #saygısızihlalgirişimi"
1354357251943911424,1,1,1,IND,kanka kusura bakma ama sifatini sikiyim
1354455688844632068,1,1,1,PROF,"haz mı alıyorsunuz şehir içinde hız yapmaktan? 
sizin altınıza o arabaları veren anne baba zihniyetine tüküreyim ben. 
hiç mi vicdanınız sızlamıyor bir canı hiç uğruna hayattan koparmanıza?  
sizde adamlık olsa allah korkusu olsa kaçmazdınız 
#elifeçarpıpkaçanlar"
1356704058514558986,1,1,1,PROF,sn. cumhurbaşkanım ne olur pentagram'ın stüdyosuna gitseniz? oradaki gençlerle oturup birer çay içip sorunlarını ve dertlerini dinleseniz de artık böyle boktan şarkılar yapmasalar?bu arkadaşlarımız ile bir bardak çay için sorun kalmayacak bunu lütfen yapın inanın bu sizi yüceltir
1351623958714580997,0,1,1,PROF,"@atavrattroll çok alkollüydüm, kardeşime çok üzüldüm, benim devletimize karşı boynum kıldan incedir. sayın müge hanımdan da özür diliyorum, alkolün vermiş olduğu amxkslzöxldl. hahahah muhtemel mk."
1356662474112696321,1,1,1,PROF,aleyna solakmış aq bk gibi atışları olmasına şaşmamalı
1374794235531116545,1,1,1,PROF,benim milli takımda sevmedigim ne kadar oyuncu varsa gol atıyor aq
1350468972853010433,1,1,1,PROF,@fuykan_fenerli ya bi git kardeşim erol nereye iyi gidiyor elindeki kadronun farkındamasın sergenin elinde oynatacak oyuncu yok doğru düzgün ama lider. erol hiç bir şey yapmıyor kadro kendi kendine oynuyor aq başak şehir maçındaki gustavo kırmızı görse fener kaybetse erol çoktan istifa etmişti
1350944195616378883,1,1,1,PROF,@kesbeebe ben sana 420e kadar say dedim salak cocuk sen ne yaptin acaba
1351176305937690625,1,1,1,GRP4,"@muammeroban14 @_inovation_ nasıl ses yok. nasıl insanlarımız tecavüzü bile siyasi malzeme yapıyorsunuz. o insanlar partiden atıldı açıklama yapıldı.
gerçekten yazık size tecavüzü siyasi malzeme yapacak kadar utanmaz hale geldiniz.
https://t.co/j2j65bylvn"
1373214981693583361,1,1,1,PROF,adamin ismi bile tabu olmusken biz nasil kurtulucaz bundan ve ordusundan aq
1374479925030182912,1,1,1,PROF,keşke 2 paket cips yemeseydim alerjim basladi yine gözüm ve yanağım şişti aq
1354382727106211844,0,0,0,NON,çok lazımmışsınız gibi tavırlar sergiliyorsunuz.
1352718855215456256,0,0,0,NON,"@ahmet_davutoglu @sserhatlii sizin ne yaptığınız ne yok önce solcuy mussunuz kendinizi hemen halk tv ye attiniiz aynı onlar gibi  konusuyorsunuz böyle haraket ederseniz sizden bir şey olmaz milletten rağbet gormezsini,z"
1350148636190113792,0,0,0,NON,"bu ülke cumhuriyet tarihi boyunca iyisiyle, kötüsüyle nice liderler, hükümetler gördü. her biri ayrı düşünceye, farklı siyasi görüşlere sahipti. ama vatandaşından bu kadar nefret eden, vatandaşına bu derece düşman başka bir lider başka bir hükümet hiç görmedi.
#akdedinizkaraçıktı"
1355835086168580097,0,0,0,NON,@anilulasdurn @akturkgs_ sen 1.sinden hangisini anlıyorsun onyekurunun golunde 2 ayrı pozisyon var diyorum ilk önce sarachinin sonra onyekurunun türk futbolunu bu hale getirenler de sizler gibi objektif yorum yapamayanlar
1350030286957006848,0,1,1,PROF,@cannisalagertha allah'tan cahillerle bu kadar münakaşa girmedim şimdiye kadar. yazdığın şeyler o kadar saçma ki. ben harf tasarrufuna gidebilirim diyen bir insan başka birini yazım yanlışı yaptı diye eleştiriyor ve bu cümleleri kurarken yetişkin olduğunu anonim hesap üzerinden iddia ediyor.
1350896170739109891,1,1,1,IND,@denizcoban_ yorumculuğun da hakemliğin gibi vasat ve rezill
1356321010786721800,1,1,1,IND,@siyahalpacino gram beyniniz yok gram
1357008909865746433,0,1,1,PROF,@ddaenginaskeri @hayatimolmustae utanması da yok ki onun
1373389419084984321,1,1,1,PROF,@theevenerah olm mentlerimm full anirma dolu randomlwrdan görmedim aq 😭 😭 😭 💖
1355271671452721154,0,1,0,NON,@zizil_ nerde yaşıyorsun bilmiyorum ama geçmişi çok iyi bilmediğin halde onun bunun dolduruşuyla sattılar yediler içtiler gibi habire dönme dolap gibi dönüyor aynı yerde sayıyorsun..aç gözlerini olanları sen araştır..onun bunu lafına kanma..sadece sanaide 11 milyar dolar ihracat yaptık.
1351215378744152070,1,1,1,PROF,konuyla alkalı bir yaram olduğundan değil ama aldatan kişi net vasat biridir ha bide katıksız oç dir 🙃😬
1354125997118009345,1,1,1,PROF,ben neden yaşıyorum aq
1356596755115225088,1,1,1,PROF,@ordinaryusbey mert hakan bırakın ben çıkayım diyor bu  ne halta yarar valrbciada ortalıkta yok eksik oynuyoruz aq
1354192714347253767,0,1,1,PROF,@cumhur54922008 @zerrin_nergis haklısın ama suç seni adam yerine koyup cevap veren o arkadaşta insan dayanamıyor cahillikten sınırı aşınca anca bu kadar cevap verirsin sen by by
1354371965444894726,0,0,0,NON,@tugyan2000 sana bunu yapan otkar bize neler yapmaz hocam ben bozdurayim🤣🤣
1353932213222567942,1,1,1,PROF,"geçen yıl, bu haftalar diye önüme albüm çıkaran telefonun amk ben."
1349005594653503492,1,1,1,GRP4,"@darkwebhaber ne kadar boş, gereksiz, fuzuli, vasıfsız, liyakatsız, kim varsa bunların döneminde vekil oldu. haram zıkkım olsun, aldıkları maaş. bu adamın bu güne kadar memlekete millete ne hayrı olmuş."
1354145354938261507,1,1,1,IND,@rambel42558859 ne biçim konuşuyorsun sen benimle beni düşürdüğün şu hale bak ne aptalca bir şey bu sen kendini ne sanıyorsun?
1354416050465611780,0,0,0,X,@asstalakissta @emreergenekon @acunilicali @acunmedya @hufeder1907 sen ne laf anlamaz adamsın ya valla yazık ya . git muhammedi karşıla la havle ya.  i̇nsanların sabır eşiklerini zorlama !
1356333817934581763,1,1,1,PROF,"her zerremle nefret ediyorum bu devirden, lanet olsun!"
1362395191139737603,1,1,1,PROF,bugün için müsait olup beni sikmek isteyen var mı 😘 https://t.co/iqlzw5uq8o
1374425971416125447,1,1,1,PROF,"her sembolde seni doyurmak götürmek  zorunda mı aq biraz da sen perfonmans gösterde al  laga luga yapiyo geçmişte 
#survivor2021"
1355919170295246850,1,1,1,PROF,hahah eyyamcı şerefsizler buz gibi penaltıyı yedi
1350521468589846535,0,0,0,NON,@btuhibrit allah korusun sen ya da çevrenden biri virüse yakalanınca fikrin değişir muhtemelen. sağlığın yoksa istediğin kadar eğitim al boş.
1354970382248378370,0,0,0,NON,"@muratcemceylan tavşan kaç tazı tut politikası izliyor gibi. bu şahıs, sanal döviz tüccarı."
1349990243877998592,0,1,1,PROF,@mehmetopak @10aslangs @emrekbol @10aslangs oku bu yorumu boş geseli seni
1355819341044973570,0,1,1,PROF,"üstelik her hafta bir tane fb düşmanı medya yok ""sosa ayrılacakmış"", yok ""sosa mutsuzmuş"" diye haber sızdırıp karıştırmaya çalışıyor camiayı. ekmeklerine yağ sürmeyi bırakın artık, gerçekten şu mecrada koyun olmayı ne zaman bırakacaksınız."
1351287412434071553,1,1,1,PROF,"@helloiampencil @emre77709688 @sangalgg @ldlc_ol evet çok saçma, kazanırken 5 kişi kazanıyor ama kaybedince nedense bir kişi günah keçisi seçilip bok atılıyor ona hep."
1350216175934955522,1,1,1,GRP3,@gussumhokkas milleti karalıyorlar ama en büyük yobaz bunlar babayiğit
1350800516557778946,1,1,1,PROF,"sunum yapılıp geçilecek derste adam sunum yapmamış 52 almış, sunum yapan ben 35 aldım. hoca da bende hata yok bütte tekrar ödev yaparsın diyo, amına kodumun üniversitesinde hani ortalama yükseltmeye çalışıyoruz ya hocam not değiştirme sen ben büte girer düşürürüm ortalamayı"
1350923805636624388,1,1,1,PROF,"kızın ,5bin liralık otelde kalıyo!sen kalkmış karınca g*tü kadar aklınla, lâf mı sokmaya çalışıyosun, lütfü türkkan... 👉👌"
1349380496933924864,0,0,0,X,@halilsoyletmez terim gitsin dertler bitsin..... bu kadar antipatik bi adam olmaz yaa....
1352719241821245454,1,1,1,PROF,ahahahazzjah amcaya bak mal gibi kaldı. sen kimsin de rıza babayı hafife alıyon emmi #arkasokaklar
1374679550915981316,1,1,1,PROF,@serhatocakkk o mactan sonra hiç gelmedi aq ya
1350348264600694785,0,0,0,NON,"@sergentasdemr @firatsarrrrrrr @gulhan58meral @sakrettinamca @cmhr1907 yaşlar ufak, bu demeçler normal zira akp iktidarından başka bir şey görmediler.. ben bu demece kızamam.. ama soner yalçın okusunlar mesela, reis'i okusunlar, bay pipo'yu okusunlar, efendi'yi okusunlar.. okumuyorlar ben ona kızıyorum"
1350854855812911105,0,1,1,PROF,adı soyadı türkçe diye idrak edemediniz galiba ama dünyanın en iyi 10 numarasını aldık. bazılarını görüyorum kıyas falan yapıyorlar yapmayın çok komik görünüyorsunuz. i̇çinizden inşallah fenerbahçe'de iş yapamaz diye dua edin bu kıyas işlerini bırakın götümüzle gülemeyelim biz de
1356569346831753218,1,1,1,PROF,"hayatımda senin gibi kendi milletine düşman olmuş bir o**** görmedim.
ayrıca pezevenglik senin savunduğun kemalist fikriyatın bir mesleğidir.
ağzın ile kuş bile tutsan sen onlar için bir kölesin."
1357381666759663616,0,1,0,NON,"@fluture45 @akmal96319208 @sariseverimben @nalan57 @sumeyyekavuncu duyar değil yalamış yutmuş gibi davranan sizsiniz. umarım başınıza gelmez ve tedavi oluyormuymuş normal miymiş yoksa değil miymiş hiç anlamak zorunda kalmazsınız. bu zihniyetle siz böyle bir şeyi kaldıramazsınız çünkü :) bence hayatın gerçekleriyle yüzleşin biraz, nacizane :)"
1354037314117361665,1,1,1,PROF,ferman neden herkese s*kecekmis gibi bakiyo
1352739501794349056,0,1,1,PROF,"doğuyoruz, mutlusun sanıyorlar. dibine kadar mutsuzuz anasını satiyim. profilime girince balonlar uçuyor, nasıl kapanıyooo bize mutluluk fazlaaaa balon uçacaksa siyah balon uçsun yas"
1372644573193834499,1,1,1,PROF,@_suat_duzen_ aynı durum bende de var aq
1352725024533307395,0,1,1,OTH,"ak parti il ilçe yönetiminde olup, senin yaptığının çeyreğini yapamayan sadece menfaatleri için koşturan o kadar boş beleş insanlar varki...
kıralsın kıral kardeşim🇹🇷
@rterdogan
@akparti
@abuyukgumus https://t.co/xvxlxpiry0"
1356659497448652800,1,1,1,PROF,@candundaradasi senin yolundan gitmeyi bıraksınlar. senin gibi hain olarak ömür boyu anılacaklar... şerefsizler
1350592569831550979,1,1,1,PROF,bir günde ne kadar daha kadinlar siddete maruz kalacak öldürülecek saka gibi alt tarafi bosanmak istiyor diye lan amk maymunlari #mesutöztürkmentutuklansın
1351445805014659073,1,1,1,PROF,"bu şekilde düşünen gerizekalı insanlardan nefret ediyorum, dışardaki insanları sorumlusu ben değilim??? benim yağmuru karı sevmem başka insanlara neden zarar versin cidden hesap sorulması gereken ben miyim ya??? anlamıyorum bu kafayı hiçççbir zaman da anlamicam"
1356579330118332417,0,0,0,NON,ama senin hiç bir şeyden haberin yok
1350071833538797569,0,0,0,X,#rtalbdasoygunvar yeter artık allah'tan korkan kuldan utanan birileri varsa bu soyguna dur desin çok canımız yandı haksız yere
1353685577338654720,1,1,1,PROF,gereksiz yükseldim. aklıma kızları etkilemek için benim sinema kültürümü ezmeye çalışan bi kahpe evladı geldi. atışmanın sonucunda tabii ki kazandım ama belirli şeylere sinirlenmem lazım yoksa bu enerjiyi başka yerde atamıyorum
1350478824845271047,1,1,1,PROF,@yuzyuzegelsek ne bilim gerizekalılar işte
1350585297109721088,1,1,1,IND,"@mustafas004 @diyojen66 @elmuhassi @yahudaliksahibi @musayanik @vindwalker lan cahil davar ali nesin matematik köyüne telmihti o ifade, seni cidden çok dövdüm yaw kusura bakma bu kadar bünyesiz olduğunu bilmiyordum"
1356476391894749184,1,1,1,PROF,bok gibi bir güne daha günaydın 🤦🏼‍♀️
1352712251325603841,0,0,0,NON,"şu videoya bayılanlar var ya; linçlerinizle uğraşacak enerjim olsa çok şey söylerim. atatürk’ün sözlerini de kendileri söylemiş gibi cümlelerine adapte ediyorlar ya, acayip gıcığım. rte ve halefileri de aynısını yapıyor! kollarını sıvama şeklinde bile külhanbeyliği var!"
1350464629001039873,1,1,1,PROF,"#urfaescort 🌷veronika🌷
mutlu dakikalar için 
bir telefon kadar yakınım 
#urfa #urfabayan
🖤❤0536 544 90 51❤🖤"
1353786361485135872,1,1,1,PROF,"o kadar anlamıyorlar ki avrupa konseyi rica değil diye açıklama yapma gereği duymuş, salağa anlatır gibi rica değil demişler, ne haldeyiz ya gerçekten kafayı yicem"
1354289431566573568,1,1,1,PROF,cok korkunc ruya gordum acaib sinirlendim ruyamda sekil uaparsin anca aq cocugu gel de boynunu kiriim senin ittt salakkk bokkkk cocuk
1353706857311907840,1,1,1,PROF,nasıl da yüzüne tükürmemiz gereken pisliklere kalbimizi açtık nasıl da kandık ama
1373299614800093185,1,1,1,PROF,@meselanelerr bu niye yapmis bunu sehitleri ve ataturku niye katiyo aq
1349172217528147969,1,1,1,IND,@taner34489 @sevgioban4 söylesene hain köpek sunduğum argümanları çürüt eskişehirli olmadığın ne kadar da belli 5senelik damacanadan 14 sene su içirdiğine niye bişey demiyorsun it
1357325179744043010,0,0,0,NON,@veyselercan0 @grande_1905 @mustafa16715611 noluyola sanki kendileri şampiyon oluyoda cl ye gidio daha bu ligde başaralı değilsiniz . 7 yıldan beri başarı yok gs kıllanıyor sizlere aciyorum  futbol bildiğiniz yok sanki kendileri gidip bisey yapabilecekler zaten gidemiyosun onun sucunuda  gs ye atıyorlar
1354414103226445841,1,1,1,PROF,ben de anani sikeriz diye dusunuyorum
1351269237403361289,1,1,1,PROF,lan akın olamaz ya aq😭😭😭😭😭😭😭
1351278957799362561,1,1,1,IND,@onuoyleyappma @hseyinu34940327 😂😂😂 sana gülüyorum yemin ederim ki ya allah önce sana bir beyin versin sonra da akıl versin yazık sana 😂😂
1355441245544472590,0,1,1,IND,@evinjan geçti bitti mi? hiç anlamadığım konular yaaa sadece perşembe gecesi gözümü kırpmadım ve cuma sabahı itibarı ile tüm gün mal gibi dolandım etrafta
1350981313516478465,1,1,1,PROF,"birader, mesut özil geldi siz nasıl uyuyorsunuz ben gözümü kapatınca mesut'un derbilerde atacağı gollerden sonra yapacağı sevinçlerini kurguluyorum aq"
1373427071586820097,1,1,1,PROF,herkese good night hepiniz yabancısınız aq
1354202615886868480,1,1,1,PROF,@omustafakaya dedigin çok zor yapı olarak kızların bunu yapması imkansız bu piç emniyette gerekli şekilde agırlansa digerlerine örnek olur birdaha kimse elin kızını dövmeye kalkamaz.
1354144038602108931,1,1,1,PROF,"kız:  dün amımızı ağzına alan bugun adimizi agzina almiyor hayat bazen boyledir

babası; https://t.co/qeyr9krnyf"
1372932270995222534,1,1,1,PROF,@06bangstan13 gördüm gördüm bu ne aq
1375069733733736449,1,1,1,PROF,çok kötüyüm aq
1350898180444065792,1,1,1,PROF,@gezgin583 keşke hoca dün akşam o dönek yalak ibo denen yaratığa çıkmasaydı ve haluk levent yakışmadı iisine
1356644945164177413,1,1,1,PROF,amk kekosu birde bunu destekleyenler var saka gibi tiktok videolariyla devam etseydi keske
1350787506783059969,1,1,1,PROF,@ymskulubu hay kubilay kadar başınıza taş düşsün e mi? kubilay a futbolcu diye lisans veren tff yetkilisinin de boynu altında kalsın
1352917174281768967,1,1,1,PROF,@_cherah aynen başka fanlardan bize yer kalmaz çünkü mal gibi vizesiz bir ülkeyiz
1349708892532592641,1,1,1,PROF,g*tün yiyorsa kendi ülkende bunu ıspatlasana! https://t.co/re3wkt2m1c
1350573314666868740,1,1,1,PROF,@buckysvodkashot kesinlikle okuuu müthiş bir şey tony ağzına sıçıyor herkesin🥵ay evet dizide ühü😭 ama ileriki safhalarda daredevil karakteri için bir şeyler çıkarırlarsa kısa süreliğine olsa da görmesini sağlayabilirler 🥺
1356406524957089792,1,1,1,PROF,"@camciarzu @fazilduygun allah kelimesi sizin için bir anlam ifade etmiyor. bunca adaletsizliğe, yolsuzluğa, zulme destek veriyorsunuz. allah adildir. yeryüzünde bozgunculuk çıkarmayın diye emreder. adaletli olmak da farzdır. siz sadece başınızdaki ne derse aklınızı kullanmadan onu takip ediyorsunuz."
1353441410746372096,1,1,1,PROF,"yarın sabaha kadar aile mi kaldı feris dicle elden gidiyo amk 
#eğeraskvarsa"
1357055336222519296,1,1,1,PROF,"birkaç gündür gezme tozma keyfinden gündemle pek alâkam yok. ama kısaca şunu demek isterim: ancak aptallar, dangalaklar, beyinsiz sürüler konsolide olurlar😎😘

gezme tozma keyfine geri döneyim✌️ baaay anacııımm😎"
1354890327811903488,1,1,1,IND,@kaplantete çok zor japonca tekerleme vardı sayılır mı mal gibi onu ezberlemiştim
1349019215500611584,0,1,1,PROF,@bayram_gumuss ya hu ne aşkı iğrenç sapıkça taciz ettiği o kadar çok yorumu var ki?
1355742864500776964,0,0,0,X,"@wsc1_ haha, ya dediğim gibi ben 'bireylerin varlığının lanetlenip lanetlenmediğini' değerlendirdiğim için öyle dedim shdsg 
bu arada, kimileri sizin k*dın esprilerinize takılıp alınırken sizinle böylesi bir konuda konuşmuş olmak beni çok mutlu etti ^^"
1374137836451074048,1,1,1,PROF,@yallahgodbye @zea1baa @sudedilaraaa @necipcngz aq sg o zaman giren sensin sude ment atmıyor mu delirtme beni
1372286005533900807,1,1,1,IND,@cengotosun29 @hsnhsyncan16 @josefciyimm @futbolarena yok aq harbi ya beynini kullanamıyorsun yada yaşın 11-12dir başka açıklaması olamaz
1353430900776857600,0,1,1,PROF,vicdan teraziniz bozuk. duygulardan uzaksınız ve hiç ölmeyecekmiş gibi yaşıyorsunuz
1353456745671225345,1,1,1,GRP3,"@muratcenan @denizmavisu kürtçü terörü istesek böcek gibi ezeriz! kim bağladı elimizi kolumuzu?
kim halay çekti?
kim operasyon yasak dedi?
lanetliyorum!
şimdi şöyle yapıyormuş da böyle yapıyormuş...
cia taşeronu siyasal islam!
siz de ortaksınız demek!"
1353659100668813312,1,1,1,PROF,birileri arkamdan konuşunca çok keyifleniyorum napmışım da bu salağı bu kadar kudurtmuşum diye
1351271518844674052,1,1,1,IND,@alarpthecat ben sana falafel yedirdim sen bana rozvif yedirdin mi şeref’i olmayan insan
1367540676150370304,1,1,1,IND,sikerim daum’u şimdi ha.bu yaptığı çok büyük karaktersizliktir.😡😡
1352923109188317184,1,1,1,PROF,"@garipbirnick onlar domuz gibi semiriyorlar, arada bir salak bulurlarsa gazlıyorlar işte"
1353132070239940608,1,1,1,PROF,"@yamuray71191568 @cemresolmaaz i̇ğrençlik sizin o körelmiş kalplerinizde ne kadar tanıyorsun,biliyorsun da konuşuyorsun."
1352705758887088128,0,0,0,NON,@ttasemre kendilerini neden bu kadar kasıyorlar anlam veremiyorum
1355911819324489732,0,0,0,X,@basravihalime niye özür dilesin ki işleri yalan ve algı milyonlarca inanan var bu habere doğruyu öğrenmemişler bile çevremde bile dün bu haberi anlatıp çifçiye para bile vermiyor diyenler var doğruyu gösterip anlatsak bile senin gösterdiğin kurgu pisliklerini örtmek için yapmışlardır diyorlar
